economics and philology are practiced by economist and philologist.	economics is practiced by economist and philologist.	contradiction
economics and philology are practiced by economist and philologist.	philology is practiced by economist and philologist.	contradiction
economics and philology are practiced by economist and philologist.	economics and philology are practiced by economist.	contradiction
economics and philology are practiced by economist and philologist.	economics and philology are practiced by philologist.	contradiction
hurdler and hammer thrower are in the fields of hurdling and hammer throw.	hurdler is in the field of hurdling.	entailment
hurdler and hammer thrower are in the fields of hurdling and hammer throw.	hammer thrower is in the field of hammer throw.	entailment
hurdler and hammer thrower are in the fields of hurdling and hammer throw.	hurdler is in the field of hammer throw.	contradiction
hurdler and hammer thrower are in the fields of hurdling and hammer throw.	hammer thrower is in the field of hurdling.	contradiction
hurdler and hammer thrower are in the fields of hurdling and hammer throw.	hurdler is in the fields of hurdling and hammer throw.	contradiction
hurdler and hammer thrower are in the fields of hurdling and hammer throw.	hammer thrower is in the fields of hurdling and hammer throw.	contradiction
hurdler and hammer thrower are in the fields of hurdling and hammer throw.	hurdler and hammer thrower are in the field of hurdling.	contradiction
hurdler and hammer thrower are in the fields of hurdling and hammer throw.	hurdler and hammer thrower are in the field of hammer throw.	contradiction
Demeter and Hermes are said to be the same as Ceres and Mercury.	Demeter is said to be the same as Ceres.	entailment
Demeter and Hermes are said to be the same as Ceres and Mercury.	Hermes is said to be the same as Mercury.	entailment
Demeter and Hermes are said to be the same as Ceres and Mercury.	Demeter is said to be the same as Mercury.	contradiction
Demeter and Hermes are said to be the same as Ceres and Mercury.	Hermes is said to be the same as Ceres.	contradiction
Demeter and Hermes are said to be the same as Ceres and Mercury.	Demeter is said to be the same as Ceres and Mercury.	contradiction
Demeter and Hermes are said to be the same as Ceres and Mercury.	Hermes is said to be the same as Ceres and Mercury.	contradiction
Demeter and Hermes are said to be the same as Ceres and Mercury.	Demeter and Hermes are said to be the same as Ceres.	contradiction
Demeter and Hermes are said to be the same as Ceres and Mercury.	Demeter and Hermes are said to be the same as Mercury.	contradiction
Alabama Sports Hall of Fame and Delaware Sports Museum and Hall of Fame are located in Alabama and Delaware.	Alabama Sports Hall of Fame is located in Alabama.	entailment
Alabama Sports Hall of Fame and Delaware Sports Museum and Hall of Fame are located in Alabama and Delaware.	Delaware Sports Museum and Hall of Fame is located in Delaware.	entailment
Alabama Sports Hall of Fame and Delaware Sports Museum and Hall of Fame are located in Alabama and Delaware.	Alabama Sports Hall of Fame is located in Delaware.	contradiction
Alabama Sports Hall of Fame and Delaware Sports Museum and Hall of Fame are located in Alabama and Delaware.	Delaware Sports Museum and Hall of Fame is located in Alabama.	contradiction
Alabama Sports Hall of Fame and Delaware Sports Museum and Hall of Fame are located in Alabama and Delaware.	Alabama Sports Hall of Fame is located in Alabama and Delaware.	contradiction
Alabama Sports Hall of Fame and Delaware Sports Museum and Hall of Fame are located in Alabama and Delaware.	Delaware Sports Museum and Hall of Fame is located in Alabama and Delaware.	contradiction
Alabama Sports Hall of Fame and Delaware Sports Museum and Hall of Fame are located in Alabama and Delaware.	Alabama Sports Hall of Fame and Delaware Sports Museum and Hall of Fame are located in Alabama.	contradiction
Alabama Sports Hall of Fame and Delaware Sports Museum and Hall of Fame are located in Alabama and Delaware.	Alabama Sports Hall of Fame and Delaware Sports Museum and Hall of Fame are located in Delaware.	contradiction
Gnomeo & Juliet and Pinocchio are after works by William Shakespeare and Carlo Collodi.	Gnomeo & Juliet is after a work by William Shakespeare.	entailment
Gnomeo & Juliet and Pinocchio are after works by William Shakespeare and Carlo Collodi.	Pinocchio is after a work by Carlo Collodi.	entailment
Gnomeo & Juliet and Pinocchio are after works by William Shakespeare and Carlo Collodi.	Gnomeo & Juliet is after a work by Carlo Collodi.	contradiction
Gnomeo & Juliet and Pinocchio are after works by William Shakespeare and Carlo Collodi.	Pinocchio is after a work by William Shakespeare.	contradiction
Gnomeo & Juliet and Pinocchio are after works by William Shakespeare and Carlo Collodi.	Gnomeo & Juliet is after works by William Shakespeare and Carlo Collodi.	contradiction
Gnomeo & Juliet and Pinocchio are after works by William Shakespeare and Carlo Collodi.	Pinocchio is after works by William Shakespeare and Carlo Collodi.	contradiction
Gnomeo & Juliet and Pinocchio are after works by William Shakespeare and Carlo Collodi.	Gnomeo & Juliet and Pinocchio are after works by William Shakespeare.	contradiction
Gnomeo & Juliet and Pinocchio are after works by William Shakespeare and Carlo Collodi.	Gnomeo & Juliet and Pinocchio are after works by Carlo Collodi.	contradiction
Broich and Altkrautheim are located in Jülich and Krautheim.	Broich is located in Jülich.	entailment
Broich and Altkrautheim are located in Jülich and Krautheim.	Altkrautheim is located in Krautheim.	entailment
Broich and Altkrautheim are located in Jülich and Krautheim.	Broich is located in Krautheim.	contradiction
Broich and Altkrautheim are located in Jülich and Krautheim.	Altkrautheim is located in Jülich.	contradiction
Broich and Altkrautheim are located in Jülich and Krautheim.	Broich is located in Jülich and Krautheim.	contradiction
Broich and Altkrautheim are located in Jülich and Krautheim.	Altkrautheim is located in Jülich and Krautheim.	contradiction
Broich and Altkrautheim are located in Jülich and Krautheim.	Broich and Altkrautheim are located in Jülich.	contradiction
Broich and Altkrautheim are located in Jülich and Krautheim.	Broich and Altkrautheim are located in Krautheim.	contradiction
Baruun-Urt and Darkhan are located in Sükhbaatar Province and Darkhan-Uul Province.	Baruun-Urt is located in Sükhbaatar Province.	entailment
Baruun-Urt and Darkhan are located in Sükhbaatar Province and Darkhan-Uul Province.	Darkhan is located in Darkhan-Uul Province.	entailment
Baruun-Urt and Darkhan are located in Sükhbaatar Province and Darkhan-Uul Province.	Baruun-Urt is located in Darkhan-Uul Province.	contradiction
Baruun-Urt and Darkhan are located in Sükhbaatar Province and Darkhan-Uul Province.	Darkhan is located in Sükhbaatar Province.	contradiction
Baruun-Urt and Darkhan are located in Sükhbaatar Province and Darkhan-Uul Province.	Baruun-Urt is located in Sükhbaatar Province and Darkhan-Uul Province.	contradiction
Baruun-Urt and Darkhan are located in Sükhbaatar Province and Darkhan-Uul Province.	Darkhan is located in Sükhbaatar Province and Darkhan-Uul Province.	contradiction
Baruun-Urt and Darkhan are located in Sükhbaatar Province and Darkhan-Uul Province.	Baruun-Urt and Darkhan are located in Sükhbaatar Province.	contradiction
Baruun-Urt and Darkhan are located in Sükhbaatar Province and Darkhan-Uul Province.	Baruun-Urt and Darkhan are located in Darkhan-Uul Province.	contradiction
BC Žalgiris and Aalborg Boldspilklub are located in Kaunas and Aalborg.	BC Žalgiris is located in Kaunas.	entailment
BC Žalgiris and Aalborg Boldspilklub are located in Kaunas and Aalborg.	Aalborg Boldspilklub is located in Aalborg.	entailment
BC Žalgiris and Aalborg Boldspilklub are located in Kaunas and Aalborg.	BC Žalgiris is located in Aalborg.	contradiction
BC Žalgiris and Aalborg Boldspilklub are located in Kaunas and Aalborg.	Aalborg Boldspilklub is located in Kaunas.	contradiction
BC Žalgiris and Aalborg Boldspilklub are located in Kaunas and Aalborg.	BC Žalgiris is located in Kaunas and Aalborg.	contradiction
BC Žalgiris and Aalborg Boldspilklub are located in Kaunas and Aalborg.	Aalborg Boldspilklub is located in Kaunas and Aalborg.	contradiction
BC Žalgiris and Aalborg Boldspilklub are located in Kaunas and Aalborg.	BC Žalgiris and Aalborg Boldspilklub are located in Kaunas.	contradiction
BC Žalgiris and Aalborg Boldspilklub are located in Kaunas and Aalborg.	BC Žalgiris and Aalborg Boldspilklub are located in Aalborg.	contradiction
Dolisie and Owando are located in Niari Department and Cuvette Department.	Dolisie is located in Niari Department.	entailment
Dolisie and Owando are located in Niari Department and Cuvette Department.	Owando is located in Cuvette Department.	entailment
Dolisie and Owando are located in Niari Department and Cuvette Department.	Dolisie is located in Cuvette Department.	contradiction
Dolisie and Owando are located in Niari Department and Cuvette Department.	Owando is located in Niari Department.	contradiction
Dolisie and Owando are located in Niari Department and Cuvette Department.	Dolisie is located in Niari Department and Cuvette Department.	contradiction
Dolisie and Owando are located in Niari Department and Cuvette Department.	Owando is located in Niari Department and Cuvette Department.	contradiction
Dolisie and Owando are located in Niari Department and Cuvette Department.	Dolisie and Owando are located in Niari Department.	contradiction
Dolisie and Owando are located in Niari Department and Cuvette Department.	Dolisie and Owando are located in Cuvette Department.	contradiction
Akira Toriyama and Yasujirō Ozu were residents of Kiyosu and Matsusaka.	Akira Toriyama was a resident of Kiyosu.	entailment
Akira Toriyama and Yasujirō Ozu were residents of Kiyosu and Matsusaka.	Yasujirō Ozu was a resident of Matsusaka.	entailment
Akira Toriyama and Yasujirō Ozu were residents of Kiyosu and Matsusaka.	Akira Toriyama was a resident of Matsusaka.	contradiction
Akira Toriyama and Yasujirō Ozu were residents of Kiyosu and Matsusaka.	Yasujirō Ozu was a resident of Kiyosu.	contradiction
Akira Toriyama and Yasujirō Ozu were residents of Kiyosu and Matsusaka.	Akira Toriyama was a resident of Kiyosu and Matsusaka.	contradiction
